college,collegeLabel,city,coordinate_location,country,countryLabel
http://www.wikidata.org/entity/Q960708,Walvis Bay Airport,,Point(14.645277777 -22.979722222),http://www.wikidata.org/entity/Q1030,Namibia
http://www.wikidata.org/entity/Q961475,Dawadmi Domestic Airport,,Point(44.121111111 24.449722222),http://www.wikidata.org/entity/Q851,Saudi Arabia
http://www.wikidata.org/entity/Q961475,Dawadmi Domestic Airport,,Point(44.121187 24.449847),http://www.wikidata.org/entity/Q851,Saudi Arabia
http://www.wikidata.org/entity/Q961973,Penza Airport,,Point(45.016666666 53.116666666),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q963169,Sentani Airport,,Point(140.5120913 -2.5764603),http://www.wikidata.org/entity/Q252,Indonesia
http://www.wikidata.org/entity/Q963568,Rangiroa Airport,,Point(-147.6591 -14.9564),http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q964336,Zabol Airport,,Point(61.543888888 31.098333333),http://www.wikidata.org/entity/Q794,Iran
http://www.wikidata.org/entity/Q964835,Rendani Airport,,Point(134.049166666 -0.891666666),http://www.wikidata.org/entity/Q252,Indonesia
http://www.wikidata.org/entity/Q965083,Dalian Zhoushuizi International Airport,,Point(121.538333333 38.965555555),http://www.wikidata.org/entity/Q148,People's Republic of China
http://www.wikidata.org/entity/Q967360,Reconquista Airport,,Point(-59.68 -29.21027778),http://www.wikidata.org/entity/Q414,Argentina
http://www.wikidata.org/entity/Q967711,Turkmenabat Airport,,Point(63.613333333 39.083333333),http://www.wikidata.org/entity/Q874,Turkmenistan
http://www.wikidata.org/entity/Q969087,Colorado Springs Airport,,Point(-104.700833333 38.805833333),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q969597,Mae Fah Luang – Chiang Rai International Airport,,Point(99.882777777 19.952222222),http://www.wikidata.org/entity/Q869,Thailand
http://www.wikidata.org/entity/Q969671,Abbotsford International Airport,,Point(-122.36 49.0253),http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q970339,Chōfu Airport,,Point(139.528055555 35.671666666),http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q970413,Gorakhpur Airport,,Point(83.45 26.74),http://www.wikidata.org/entity/Q668,India
http://www.wikidata.org/entity/Q973091,Kihnu Airfield,,Point(24.0025 58.14833333),http://www.wikidata.org/entity/Q191,Estonia
http://www.wikidata.org/entity/Q974172,Santa Rosa Airport,,Point(-64.27583333 -36.58833333),http://www.wikidata.org/entity/Q414,Argentina
http://www.wikidata.org/entity/Q974363,Egilsstaðir Airport,,Point(-14.401388888 65.283333333),http://www.wikidata.org/entity/Q189,Iceland
http://www.wikidata.org/entity/Q974707,Bosset Airport,,Point(141.09233333 -7.24083333),http://www.wikidata.org/entity/Q691,Papua New Guinea
http://www.wikidata.org/entity/Q975696,Fuaʻamotu International Airport,,Point(-175.149444444 -21.241111111),http://www.wikidata.org/entity/Q678,Tonga
http://www.wikidata.org/entity/Q975965,Urgench International Airport,,Point(60.641666666 41.584166666),http://www.wikidata.org/entity/Q265,Uzbekistan
http://www.wikidata.org/entity/Q976276,Nukus Airport,,Point(59.623333333 42.488333333),http://www.wikidata.org/entity/Q265,Uzbekistan
http://www.wikidata.org/entity/Q976746,Samarkand International Airport,,Point(66.983888888 39.700555555),http://www.wikidata.org/entity/Q265,Uzbekistan
http://www.wikidata.org/entity/Q977477,Spichenkovo Airport,,Point(86.878333333 53.81),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q978048,Zarafshan Airport,,Point(64.232777777 41.613611111),http://www.wikidata.org/entity/Q265,Uzbekistan
http://www.wikidata.org/entity/Q978073,Termez Airport,,Point(67.31 37.286666666),http://www.wikidata.org/entity/Q265,Uzbekistan
http://www.wikidata.org/entity/Q978200,Bukhara International Airport,,Point(64.483333333 39.775),http://www.wikidata.org/entity/Q265,Uzbekistan
http://www.wikidata.org/entity/Q978217,Andizhan Airport,,Point(72.293888888 40.727777777),http://www.wikidata.org/entity/Q265,Uzbekistan
http://www.wikidata.org/entity/Q978313,Namangan Airport,,Point(71.556666666 40.984444444),http://www.wikidata.org/entity/Q265,Uzbekistan
http://www.wikidata.org/entity/Q978595,La Palma Airport,,Point(-17.755555555 28.626388888),http://www.wikidata.org/entity/Q29,Spain
http://www.wikidata.org/entity/Q978813,Loikaw Airport,,Point(97.214722222 19.691388888),http://www.wikidata.org/entity/Q836,Myanmar
http://www.wikidata.org/entity/Q978813,Loikaw Airport,,Point(97.219445 19.692222),http://www.wikidata.org/entity/Q836,Myanmar
http://www.wikidata.org/entity/Q979270,Rabah Bitat Airport,,Point(7.809444 36.822222),http://www.wikidata.org/entity/Q262,Algeria
http://www.wikidata.org/entity/Q979272,N'Djamena International Airport,,Point(15.024722222 12.125),http://www.wikidata.org/entity/Q657,Chad
http://www.wikidata.org/entity/Q979632,Tindouf Airport,,Point(-8.16667 27.7),http://www.wikidata.org/entity/Q262,Algeria
http://www.wikidata.org/entity/Q980429,Bor Airport,,Point(22.137136111 44.018236111),http://www.wikidata.org/entity/Q403,Serbia
http://www.wikidata.org/entity/Q981287,Antonio Nariño Airport,,Point(-77.291388888 1.396111111),http://www.wikidata.org/entity/Q739,Colombia
http://www.wikidata.org/entity/Q4333650,Olenyok Airport,,Point(112.47916667 68.51555556),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q4334073,Olga Bay Seaplane Base,,Point(-154.23 57.1614),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4334506,Olyokminsk Airport,,Point(120.46416667 60.39916667),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q4334662,Omolon Airport,,Point(160.5439861 65.23861111),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q4334753,Omsukchan Airport,,Point(155.7383333 62.45777778),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q4342531,Palenque International Airport,,Point(-92.01559025 17.533015444),http://www.wikidata.org/entity/Q96,Mexico
http://www.wikidata.org/entity/Q4348258,Pelican Seaplane Base,,Point(-136.236388888 57.955277777),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4351722,Perryville Airport,,Point(-159.160833333 55.906666666),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4367627,Podkamennaya Tunguska Airport,,Point(89.973333333 61.59),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q4368993,Point Baker Seaplane Base,,Point(-133.6225 56.351944444),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4368996,Point Hope Airport,,Point(-166.799 68.3489),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4373189,Port Alexander Seaplane Base,,Point(-134.648055555 56.246944444),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4373193,Port Bailey Seaplane Base,,Point(-153.041 57.93),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4373194,Port Heiden Airport,,Point(-158.633 56.9592),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4373199,Port Moller Airport,,Point(-160.560555555 56.005985833),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4373201,Port Protection Seaplane Base,,Point(-133.61 56.328888888),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4373203,Port Williams Seaplane Base,,Point(-152.582222222 58.49),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4380630,Prominent Hill Airport,,Point(135.521666666 -29.716666666),http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q4381230,Ujae Airport,,Point(165.7625 8.928055555),http://www.wikidata.org/entity/Q709,Marshall Islands
http://www.wikidata.org/entity/Q4381536,Enewetak Auxiliary Airfield,,Point(162.328333333 11.341666666),http://www.wikidata.org/entity/Q709,Marshall Islands
http://www.wikidata.org/entity/Q4381545,Kili Airport,,Point(169.128333333 5.646166666),http://www.wikidata.org/entity/Q709,Marshall Islands
http://www.wikidata.org/entity/Q4381557,Woodbourne Airport,,Point(173.870277777 -41.518333333),http://www.wikidata.org/entity/Q664,New Zealand
http://www.wikidata.org/entity/Q4381793,Wotje Airport,,Point(170.238611111 9.458333333),http://www.wikidata.org/entity/Q709,Marshall Islands
http://www.wikidata.org/entity/Q4383718,John Greif II Airport,,Point(-87.971111111 17.913888888),http://www.wikidata.org/entity/Q242,Belize
http://www.wikidata.org/entity/Q4387018,San Jose Airport,,Point(121.046666666 12.361388888),http://www.wikidata.org/entity/Q928,Philippines
http://www.wikidata.org/entity/Q4389818,Rampart Airport,,Point(-150.140833333 65.507777777),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4391201,Florence Municipal Airport,,Point(-124.111369444 43.982816666),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4391335,Russian Mission Airport,,Point(-161.319 61.775),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4404253,Savoonga Airport,,Point(-170.4925 63.686388888),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4407375,San Juan (Uganik) Seaplane Base,,Point(-153.321 57.7303),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4407485,Sand Point Airport,,Point(-160.521388888 55.313611111),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4413435,Selawik Airport,,Point(-159.986 66.6),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4415721,Semyazino Airport,,Point(40.315 56.126666666),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q4416304,St. George Airport,,Point(-169.664 56.5772),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4416324,St. Michael Airport,,Point(-162.11 63.49),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4419082,Seal Bay Seaplane Base,,Point(-152.201666666 58.371666666),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4420544,Xinyang Minggang Airport,,Point(114.077777777 32.541388888),http://www.wikidata.org/entity/Q148,People's Republic of China
http://www.wikidata.org/entity/Q4421313,Skagway Airport,,Point(-136.32306 59.45528),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4421313,Skagway Airport,,Point(-135.316 59.46),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4441417,Stebbins Airport,,Point(-162.278 63.5158),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4442567,Stevens Village Airport,,Point(-149.054444444 66.016944444),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4450296,Talakan Airport,,Point(111.044 59.8764),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q4450400,Taldykourgan Airport,,Point(78.442777777 45.122777777),http://www.wikidata.org/entity/Q232,Kazakhstan
http://www.wikidata.org/entity/Q4451353,Tangshan Sannühe Airport,,Point(117.993333333 39.725277777),http://www.wikidata.org/entity/Q148,People's Republic of China
http://www.wikidata.org/entity/Q4452585,Tatitlek Airport,,Point(-146.691111111 60.8725),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4453310,Twin Hills Airport,,Point(-160.275 59.074444444),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4454235,Teller Airport,,Point(-166.339444444 65.240277777),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4454597,Tenakee Seaplane Base,,Point(-135.218 57.7797),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4455651,Range Regional Airport,,Point(-92.838888888 47.386666666),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4457810,Tin City LRRS Airport,,Point(-167.921666666 65.563055555),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4459128,Tobolsk Airport,,Point(68.22157778 58.13623889),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q4459336,Togiak Airport,,Point(-160.397 59.0536),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4461161,Thorne Bay Seaplane Base,,Point(-132.536666666 55.688055555),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4466451,Turukhansk Airport,,Point(87.93 65.8),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q4468436,White Mountain Airport,,Point(-163.412777777 64.689166666),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4469768,Ouzinkie Airport,,Point(-152.500511111 57.922876111),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4475609,Unalakleet Airport,,Point(-160.798888888 63.888333333),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4478462,Ust-Kut Airport,,Point(105.73 56.856666666),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q4478491,Ust-Maya Airport,,Point(134.449 60.3639),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q4478587,Ust-Tsylma Airport,,Point(52.198888888 65.433333333),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q4479287,Usharal aerodrome,,Point(80.83138889 46.19027778),http://www.wikidata.org/entity/Q232,Kazakhstan
http://www.wikidata.org/entity/Q4479769,Wales Airport,,Point(-168.095 65.6225),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4479820,West Point Village Seaplane Base,,Point(-153.548888888 57.77),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4490073,Gross Rosebel Airstrip,,Point(-55.275 5.09263),http://www.wikidata.org/entity/Q730,Suriname
http://www.wikidata.org/entity/Q4492014,Fort Yukon Airport,,Point(-145.246388888 66.5725),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4497328,Kherson International Airport,,Point(32.50222222 46.66805556),http://www.wikidata.org/entity/Q212,Ukraine
http://www.wikidata.org/entity/Q4503750,Yangzhou Taizhou Airport,,Point(119.715 32.561666666),http://www.wikidata.org/entity/Q148,People's Republic of China
http://www.wikidata.org/entity/Q4505797,Qinhuangdao Beidaihe Airport,,Point(119.057557 39.662501),http://www.wikidata.org/entity/Q148,People's Republic of China
http://www.wikidata.org/entity/Q4512790,Krasnoyarsk Cheremshanka Airport,,Point(92.54277778 56.17583333),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q4519591,Shaktoolik Airport,,Point(-161.223888888 64.371111111),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4520157,Shungnak Airport,,Point(-157.163 66.8881),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4529769,Egegik Airport,,Point(-157.376 58.1856),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4529769,Egegik Airport,,Point(-157.35222 58.21611),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4530707,Excursion Inlet Seaplane Base,,Point(-135.449166666 58.420555555),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4531227,Elim Airport,,Point(-162.270555555 64.615),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4531357,Elfin Cove Seaplane Base,,Point(-136.3475 58.195277777),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4568758,Sawyer International Airport,,Point(-87.395277777 46.353611111),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4651416,Air Force Base Hoedspruit,,Point(31.050277777 -24.354722222),http://www.wikidata.org/entity/Q258,South Africa
http://www.wikidata.org/entity/Q4651416,Air Force Base Hoedspruit,,Point(31.0504 -24.35462),http://www.wikidata.org/entity/Q258,South Africa
http://www.wikidata.org/entity/Q4661642,Aappilattoq Heliport,,Point(-44.28805556 60.15194444),http://www.wikidata.org/entity/Q223,Greenland
http://www.wikidata.org/entity/Q4670277,Abu Musa Airport,,Point(55.03277778 25.87555556),http://www.wikidata.org/entity/Q794,Iran
http://www.wikidata.org/entity/Q4673953,Achutupo Airport,,Point(-78.01666667 9.18333333),http://www.wikidata.org/entity/Q804,Panama
http://www.wikidata.org/entity/Q4681238,Addison Airport,,Point(-96.836388888 32.968611111),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4682995,Adirondack Regional Airport,,Point(-74.206111111 44.385277777),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4687689,Aek Godang Airport,,Point(99.43045278 1.40010278),http://www.wikidata.org/entity/Q252,Indonesia
http://www.wikidata.org/entity/Q4692357,Aghajari Airport,,Point(49.67694444 30.74444444),http://www.wikidata.org/entity/Q794,Iran
http://www.wikidata.org/entity/Q4697099,Ailuk Airport,,Point(169.983333333 10.216944444),http://www.wikidata.org/entity/Q709,Marshall Islands
http://www.wikidata.org/entity/Q4697561,Aiome Airport,,Point(144.73194444 -5.14222222),http://www.wikidata.org/entity/Q691,Papua New Guinea
http://www.wikidata.org/entity/Q4698843,Airok Airport,,Point(168.825555555 7.279166666),http://www.wikidata.org/entity/Q709,Marshall Islands
http://www.wikidata.org/entity/Q4699354,Aitutaki Airport,,Point(-159.764166666 -18.830833333),http://www.wikidata.org/entity/Q664,New Zealand
http://www.wikidata.org/entity/Q4701971,Akure Airport,,Point(5.300833333 7.246666666),http://www.wikidata.org/entity/Q1033,Nigeria
http://www.wikidata.org/entity/Q4705770,Alalapadu Airstrip,,Point(-56.3241 2.5232),http://www.wikidata.org/entity/Q730,Suriname
http://www.wikidata.org/entity/Q4708409,Alas Leuser Airport,,Point(97.864 3.392),http://www.wikidata.org/entity/Q252,Indonesia
http://www.wikidata.org/entity/Q4723923,Alférez FAP Alfredo Vladimir Sara Bauer Airport,,Point(-76.466612 -2.796112),http://www.wikidata.org/entity/Q419,Peru
http://www.wikidata.org/entity/Q4723923,Alférez FAP Alfredo Vladimir Sara Bauer Airport,,Point(-76.466388888 -2.796111111),http://www.wikidata.org/entity/Q419,Peru
http://www.wikidata.org/entity/Q4732325,Alliance Municipal Airport,,Point(-102.803888888 42.053333333),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4733339,Alluitsup Paa Heliport,,Point(-45.577777777 60.464444444),http://www.wikidata.org/entity/Q223,Greenland
http://www.wikidata.org/entity/Q4734800,Alpena County Regional Airport,,Point(-83.560277777 45.078055555),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4737322,Alula Aba Nega Airport,,Point(39.533333333 13.467222222),http://www.wikidata.org/entity/Q115,Ethiopia
http://www.wikidata.org/entity/Q4738961,Am Timan Airport,,Point(20.274 11.034),http://www.wikidata.org/entity/Q657,Chad
http://www.wikidata.org/entity/Q1754749,Jackson Hole Airport,,Point(-110.737777777 43.607222222),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q1756900,Surkhet Airport,,Point(81.635833333 28.585833333),http://www.wikidata.org/entity/Q837,Nepal
http://www.wikidata.org/entity/Q1756906,Nepalgunj Airport,,Point(81.666944444 28.103611111),http://www.wikidata.org/entity/Q837,Nepal
http://www.wikidata.org/entity/Q1764385,Algeciras Heliport,,Point(-5.44111111 36.12888889),http://www.wikidata.org/entity/Q29,Spain
http://www.wikidata.org/entity/Q1769938,Værøy Heliport,,Point(12.726944444 67.654444444),http://www.wikidata.org/entity/Q20,Norway
http://www.wikidata.org/entity/Q1771329,Bryansk International Airport,,Point(34.17638889 53.21416667),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q1771329,Bryansk International Airport,,Point(34.335 53.27),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q1781135,Ellison Onizuka Kona International Airport,,Point(-156.045555555 19.738888888),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q1797758,L.F. Wade International Airport,,Point(-64.678611111 32.364166666),http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q1807680,Port-Gentil International Airport,,Point(8.754444444 -0.711666666),http://www.wikidata.org/entity/Q1000,Gabon
http://www.wikidata.org/entity/Q1825524,Bacolod-Silay International Airport,,Point(123.01528 10.77639),http://www.wikidata.org/entity/Q928,Philippines
http://www.wikidata.org/entity/Q1827937,Kengtung Airport,,Point(99.636111111 21.301666666),http://www.wikidata.org/entity/Q836,Myanmar
http://www.wikidata.org/entity/Q1827937,Kengtung Airport,,Point(99.638535 21.303173),http://www.wikidata.org/entity/Q836,Myanmar
http://www.wikidata.org/entity/Q1828233,Putao Airport,,Point(97.441667 27.319722),http://www.wikidata.org/entity/Q836,Myanmar
http://www.wikidata.org/entity/Q1828233,Putao Airport,,Point(97.426388888 27.33),http://www.wikidata.org/entity/Q836,Myanmar
http://www.wikidata.org/entity/Q1834135,Orenburg Tsentralny Airport,,Point(55.456744444 51.795786111),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q1835496,Punta Gorda Airport,,Point(-81.9908 26.9189),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q1835533,Chandigarh Airport,,Point(76.788611111 30.673333333),http://www.wikidata.org/entity/Q668,India
http://www.wikidata.org/entity/Q1836114,Chadron Municipal Airport,,Point(-103.095277777 42.8375),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q1836384,Charlottetown Airport (Labrador),,Point(-56.1125 52.76583333),http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q1836424,CFB Comox,,Point(-124.887 49.7108),http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q1837066,Chachapoyas Airport,,Point(-77.856112 -6.201945),http://www.wikidata.org/entity/Q419,Peru
http://www.wikidata.org/entity/Q1837066,Chachapoyas Airport,,Point(-77.856063888 -6.201805555),http://www.wikidata.org/entity/Q419,Peru
http://www.wikidata.org/entity/Q1837097,Charles M. Schulz–Sonoma County Airport,,Point(-122.812777777 38.508888888),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q1837108,Châlons Vatry Airport,,Point(4.191666666 48.777777777),http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q1837152,"Changuinola ""Capitán Manuel Niño"" International Airport",,Point(-82.517388888 9.456472222),http://www.wikidata.org/entity/Q804,Panama
http://www.wikidata.org/entity/Q1837451,Changzhou Benniu Airport,,Point(119.77603 31.919276),http://www.wikidata.org/entity/Q148,People's Republic of China
http://www.wikidata.org/entity/Q1837460,Changhai Airport,,Point(122.66694444 39.26638889),http://www.wikidata.org/entity/Q148,People's Republic of China
http://www.wikidata.org/entity/Q1837469,Chaghcharan Airport,,Point(65.270638888 34.526416666),http://www.wikidata.org/entity/Q889,Afghanistan
http://www.wikidata.org/entity/Q1837475,Chapecó Airport,,Point(-52.66194 -27.13389),http://www.wikidata.org/entity/Q155,Brazil
http://www.wikidata.org/entity/Q1837615,Changbaishan Airport,,Point(127.54888889 42.08805556),http://www.wikidata.org/entity/Q148,People's Republic of China
http://www.wikidata.org/entity/Q1837643,Charlottesville Albemarle Airport,,Point(-78.4529 38.1386),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q1837682,Chalkyitsik Airport,,Point(-143.74 66.645),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q1837716,Charleville Airport,,Point(146.2625 -26.413333),http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q1843329,Ugolny Airport,,Point(177.741666666 64.735),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q1847867,Noyabrsk Airport,,Point(75.27 63.183333333),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q1849321,Agra Civil Enclave,,Point(77.970727777 27.161830555),http://www.wikidata.org/entity/Q668,India
http://www.wikidata.org/entity/Q1857178,Richmond International Airport,,Point(-77.3194 37.505),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q1858312,Barnaul Airport,,Point(83.541666666 53.363333333),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q1873863,Zyryanka West Airport,,Point(150.705 65.736666666),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q1875901,Godo Holo Airstrip,,Point(-54.786111111 4.0575),http://www.wikidata.org/entity/Q730,Suriname
http://www.wikidata.org/entity/Q1877066,Kumasi Airport,,Point(-1.590555555 6.714444444),http://www.wikidata.org/entity/Q117,Ghana
http://www.wikidata.org/entity/Q1880024,Fatmawati Soekarno Airport,,Point(102.336739 -3.861883),http://www.wikidata.org/entity/Q252,Indonesia
http://www.wikidata.org/entity/Q1902094,Poeketi Airstrip,,Point(-54.622777777 4.125833333),http://www.wikidata.org/entity/Q730,Suriname
http://www.wikidata.org/entity/Q1914645,Sipaliwini Airstrip,,Point(-56.116667 2.033333),http://www.wikidata.org/entity/Q730,Suriname
http://www.wikidata.org/entity/Q1914645,Sipaliwini Airstrip,,Point(-56.0035 1.96605),http://www.wikidata.org/entity/Q730,Suriname
http://www.wikidata.org/entity/Q1915140,Scatsta Airport,,Point(-1.296111111 60.432777777),http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q1919474,Bojnord Airport,,Point(57.308333333 37.493055555),http://www.wikidata.org/entity/Q794,Iran
http://www.wikidata.org/entity/Q1920426,Frans Seda Airport,,Point(120.833333333 -8.640555555),http://www.wikidata.org/entity/Q252,Indonesia
http://www.wikidata.org/entity/Q1922577,"Fagernes Airport, Leirin",,Point(9.288055555 61.015555555),http://www.wikidata.org/entity/Q20,Norway
http://www.wikidata.org/entity/Q1925763,Kayser Airstrip,,Point(-56.483333 3.1),http://www.wikidata.org/entity/Q730,Suriname
http://www.wikidata.org/entity/Q1925763,Kayser Airstrip,,Point(-56.2859 3.6),http://www.wikidata.org/entity/Q730,Suriname
http://www.wikidata.org/entity/Q1927082,Long Lellang Airport,,Point(115.178611111 3.459444444),http://www.wikidata.org/entity/Q833,Malaysia
http://www.wikidata.org/entity/Q1927103,Sampit Airport,,Point(112.975 -2.499166666),http://www.wikidata.org/entity/Q252,Indonesia
http://www.wikidata.org/entity/Q1927116,Ba'kelalan Airport,,Point(115.618 3.974),http://www.wikidata.org/entity/Q833,Malaysia
http://www.wikidata.org/entity/Q1927133,Samarinda International Airport,,Point(117.254166666 -0.376388888),http://www.wikidata.org/entity/Q252,Indonesia
http://www.wikidata.org/entity/Q1927143,Sittwe Airport,,Point(92.8725 20.132777777),http://www.wikidata.org/entity/Q836,Myanmar
http://www.wikidata.org/entity/Q1927160,"Ny-Ålesund Airport, Hamnerabben",,Point(11.874722222 78.927777777),http://www.wikidata.org/entity/Q20,Norway
http://www.wikidata.org/entity/Q1927187,Pangsuma Airport,,Point(112.936944444 0.835555555),http://www.wikidata.org/entity/Q252,Indonesia
http://www.wikidata.org/entity/Q1927195,Tanjung Manis Airport,,Point(111.201944444 2.177777777),http://www.wikidata.org/entity/Q833,Malaysia
http://www.wikidata.org/entity/Q1927261,Komodo Airport,,Point(119.889166666 -8.486666666),http://www.wikidata.org/entity/Q252,Indonesia
http://www.wikidata.org/entity/Q1927310,Yoron Airport,,Point(128.401666666 27.043888888),http://www.wikidata.org/entity/Q17,Japan
