college,collegeLabel,city,coordinate_location,country,countryLabel,field1,Sno,countryLabel,coordinate_location,country1,country_id
http://www.wikidata.org/entity/Q6092405,Port of Santa Cruz de La Palma,,Point(-17.76618 28.67799),http://www.wikidata.org/entity/Q29,Spain,204,,Spain,Point(-3.5 40.2),España,es
http://www.wikidata.org/entity/Q6092417,Sotogrande Port,,Point(-5.269444444 36.29),http://www.wikidata.org/entity/Q29,Spain,204,,Spain,Point(-3.5 40.2),España,es
http://www.wikidata.org/entity/Q6092443,Port of Valparaíso,,Point(-71.627825 -33.03270556),http://www.wikidata.org/entity/Q298,Chile,30,31,Chile,Point(-71.0 -33.0),Chile,cl
http://www.wikidata.org/entity/Q60968628,Port of Visby,,Point(18.279 57.635),http://www.wikidata.org/entity/Q34,Sweden,155,156,Sweden,Point(15.0 61.0),Sverige,se
http://www.wikidata.org/entity/Q610148,Port of Venice,,Point(12.312019 45.438457),http://www.wikidata.org/entity/Q38,Italy,75,76,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q61713773,Iwafune Port,,Point(139.427777777 38.186111111),http://www.wikidata.org/entity/Q17,Japan,78,79,Japan,Point(136.0 35.0),日本,jp
http://www.wikidata.org/entity/Q61765100,Port (Chateau de Montsoreau-Museum of Contemporary Art),,Point(0.06335 47.21569),http://www.wikidata.org/entity/Q142,France,54,55,France,Point(2.0 47.0),France,fr
http://www.wikidata.org/entity/Q62424050,porto di La Caletta,,Point(9.753396 40.61188),http://www.wikidata.org/entity/Q38,Italy,75,76,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q62620342,Amber Cove,,Point(-70.7739 19.8326),http://www.wikidata.org/entity/Q786,Dominican Republic,44,45,Dominican Republic,Point(-70.2 18.8),República Dominicana,do
http://www.wikidata.org/entity/Q62670183,Port of La Maddalena,,Point(9.4046 41.21189),http://www.wikidata.org/entity/Q38,Italy,75,76,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q63092375,Naestved Harbour,,Point(11.7538 55.2255),http://www.wikidata.org/entity/Q35,Denmark,41,42,Denmark,Point(10.0 56.0),Danmark,dk
http://www.wikidata.org/entity/Q6315376,Jurong Port,,Point(103.7216667 1.31861111),http://www.wikidata.org/entity/Q334,Singapore,144,145,Singapore,Point(103.8 1.3),Singapore,sg
http://www.wikidata.org/entity/Q63170358,Heishantou border control,,Point(119.34576 50.20052),http://www.wikidata.org/entity/Q148,People's Republic of China,125,126,People's Republic of China,Point(103.451944444 35.844722222),中国,cn
http://www.wikidata.org/entity/Q6347393,Ká-Hó Port,,Point(113.584589 22.13432),http://www.wikidata.org/entity/Q148,People's Republic of China,125,126,People's Republic of China,Point(103.451944444 35.844722222),中国,cn
http://www.wikidata.org/entity/Q6349454,Kakinada Port,,Point(82.279 16.975),http://www.wikidata.org/entity/Q668,India,69,70,India,Point(83.0 22.8),India,in
http://www.wikidata.org/entity/Q6349617,Suez Port,,Point(32.55 29.95),http://www.wikidata.org/entity/Q79,Egypt,47,48,Egypt,Point(29.0 27.0),مصر,eg
http://www.wikidata.org/entity/Q6355348,Kamal,,Point(112.71917 -7.16778),http://www.wikidata.org/entity/Q252,Indonesia,70,71,Indonesia,Point(118.0 -2.0),Indonesia,id
http://www.wikidata.org/entity/Q6367985,Karaikal port,,Point(79.866666666 10.833333333),http://www.wikidata.org/entity/Q668,India,69,70,India,Point(83.0 22.8),India,in
http://www.wikidata.org/entity/Q6386846,Kemaman Port,,Point(103.417 4.25),http://www.wikidata.org/entity/Q833,Malaysia,95,96,Malaysia,Point(108.0 3.0),Indonesia,id
http://www.wikidata.org/entity/Q63928867,Port of Lauberlac'h,,Point(-4.41465 48.336947),http://www.wikidata.org/entity/Q142,France,54,55,France,Point(2.0 47.0),France,fr
http://www.wikidata.org/entity/Q63992174,Port of Matoya,,Point(136.86741827 34.371016855),http://www.wikidata.org/entity/Q17,Japan,78,79,Japan,Point(136.0 35.0),日本,jp
http://www.wikidata.org/entity/Q6410995,King's Lynn Docks,,Point(0.3918 52.7608),http://www.wikidata.org/entity/Q145,United Kingdom,173,174,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q64339635,Schulau harbour,,Point(9.698611111 53.570277777),http://www.wikidata.org/entity/Q183,Germany,57,58,Germany,Point(10.0 51.0),Deutschland,de
http://www.wikidata.org/entity/Q6437585,Krishnapatnam Port,,Point(80.11629 14.25635),http://www.wikidata.org/entity/Q668,India,69,70,India,Point(83.0 22.8),India,in
http://www.wikidata.org/entity/Q64617574,Rochester,,Point(0.5182773 51.390495),http://www.wikidata.org/entity/Q145,United Kingdom,173,174,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q646974,Seaplane Harbour,,Point(24.738308 59.450433),http://www.wikidata.org/entity/Q191,Estonia,188,,Estonia,Point(26.0 59.0),Eesti,ee
http://www.wikidata.org/entity/Q64809614,Port of Algiers,,Point(3.066666666 36.766666666),http://www.wikidata.org/entity/Q262,Algeria,2,3,Algeria,Point(1.0 28.0),Algérie / ⵍⵣⵣⴰⵢⴻⵔ / الجزائر,dz
http://www.wikidata.org/entity/Q64984666,Port of Nantes,,Point(-1.566666666 47.2),http://www.wikidata.org/entity/Q142,France,54,55,France,Point(2.0 47.0),France,fr
http://www.wikidata.org/entity/Q65063954,Port of Chester,,Point(-75.344291 39.85273),http://www.wikidata.org/entity/Q30,United States of America,174,175,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q65089348,Port of Camden,,Point(-75.126156 39.920844),http://www.wikidata.org/entity/Q30,United States of America,174,175,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q65171184,Port of Cabinda,,Point(12.193 -5.550194444),http://www.wikidata.org/entity/Q916,Angola,5,6,Angola,Point(17.35 -12.35),Angola,ao
http://www.wikidata.org/entity/Q65173734,Port of Soyo,,Point(12.329833333 -6.115472222),http://www.wikidata.org/entity/Q916,Angola,5,6,Angola,Point(17.35 -12.35),Angola,ao
http://www.wikidata.org/entity/Q65196972,Port of Pietarsaari,,Point(22.690416944 63.710638888),http://www.wikidata.org/entity/Q33,Finland,53,54,Finland,Point(27.0 65.0),Suomi / Finland,fi
http://www.wikidata.org/entity/Q65272702,Port of Atami,,Point(139.0755 35.090194444),http://www.wikidata.org/entity/Q17,Japan,78,79,Japan,Point(136.0 35.0),日本,jp
http://www.wikidata.org/entity/Q65653617,Port of Liao Luo,,Point(118.43098 24.412429),http://www.wikidata.org/entity/Q865,Taiwan,158,159,Taiwan,Point(121.0 24.0),臺灣,tw
http://www.wikidata.org/entity/Q657718,Port of Ghent,,Point(3.74 51.10583),http://www.wikidata.org/entity/Q31,Belgium,186,,Belgium,Point(4.668055555 50.641111111),België / Belgique / Belgien,be
http://www.wikidata.org/entity/Q6578896,Bangkok Port,,Point(100.575447222 13.703736111),http://www.wikidata.org/entity/Q869,Thailand,161,162,Thailand,Point(101.0 14.0),ประเทศไทย,th
http://www.wikidata.org/entity/Q66023544,Harbour of Spijkenisse,,Point(4.330969 51.852306),http://www.wikidata.org/entity/Q55,Netherlands,111,112,Netherlands,Point(5.55 52.316666666),Nederland,nl
http://www.wikidata.org/entity/Q6604045,Port of Hadera,,Point(34.8828 32.4697),http://www.wikidata.org/entity/Q801,Israel,74,75,Israel,Point(35.0 31.0),ישראל,il
http://www.wikidata.org/entity/Q66057519,Porto Romano,,Point(16.871549 41.129653),http://www.wikidata.org/entity/Q38,Italy,75,76,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q66057548,Porto di San Marco,,Point(14.935765 40.269043),http://www.wikidata.org/entity/Q38,Italy,75,76,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q662529,Port of Antwerp,,Point(4.33667 51.27),http://www.wikidata.org/entity/Q31,Belgium,186,,Belgium,Point(4.668055555 50.641111111),België / Belgique / Belgien,be
http://www.wikidata.org/entity/Q6670435,London Gateway,,Point(0.4902 51.5052),http://www.wikidata.org/entity/Q145,United Kingdom,173,174,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q668057,Port of Santa Cruz de Tenerife,,Point(-16.246423 28.460221),http://www.wikidata.org/entity/Q29,Spain,204,,Spain,Point(-3.5 40.2),España,es
http://www.wikidata.org/entity/Q66810907,Port of Saint-Marcel,,Point(6.171362 49.121632),http://www.wikidata.org/entity/Q142,France,54,55,France,Point(2.0 47.0),France,fr
http://www.wikidata.org/entity/Q66813922,Port of Belawan,,Point(98.690556 3.783056),http://www.wikidata.org/entity/Q252,Indonesia,70,71,Indonesia,Point(118.0 -2.0),Indonesia,id
http://www.wikidata.org/entity/Q67089675,Muara Port,,Point(115.072989 5.024853),http://www.wikidata.org/entity/Q921,Brunei,20,21,Brunei,Point(114.566667 4.4),Brunei,bn
http://www.wikidata.org/entity/Q6725823,Macun Port,,Point(110.023 19.954),http://www.wikidata.org/entity/Q148,People's Republic of China,125,126,People's Republic of China,Point(103.451944444 35.844722222),中国,cn
http://www.wikidata.org/entity/Q6729657,Magampura Mahinda Rajapaksa Port,,Point(81.10805556 6.11944444),http://www.wikidata.org/entity/Q854,Sri Lanka,153,154,Sri Lanka,Point(81.0 7.0),ශ්‍රී ලංකාව இலங்கை,lk
http://www.wikidata.org/entity/Q6748702,Mangalia Marina,,Point(28.583324 43.80783611),http://www.wikidata.org/entity/Q218,Romania,133,134,Romania,Point(25.0 46.0),România,ro
http://www.wikidata.org/entity/Q6753432,Manzanillo International Terminal,,Point(-79.882089 9.361958),http://www.wikidata.org/entity/Q804,Panama,200,,Panama,Point(-80.366667 8.616667),Panamá,pa
http://www.wikidata.org/entity/Q6753434,Manzanillo Port,,Point(-71.74305556 19.70694444),http://www.wikidata.org/entity/Q786,Dominican Republic,44,45,Dominican Republic,Point(-70.2 18.8),República Dominicana,do
http://www.wikidata.org/entity/Q6757048,Marchwood Military Port,,Point(-1.42227 50.8933),http://www.wikidata.org/entity/Q145,United Kingdom,173,174,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q67768076,Holzhafen,,Point(8.591388888 53.535833333),http://www.wikidata.org/entity/Q183,Germany,57,58,Germany,Point(10.0 51.0),Deutschland,de
http://www.wikidata.org/entity/Q6807416,Medway Ports,,Point(0.7444 51.4468),http://www.wikidata.org/entity/Q145,United Kingdom,173,174,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q6823636,Methil Docks,,Point(-3.0053 56.1849),http://www.wikidata.org/entity/Q145,United Kingdom,173,174,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q68316352,Porto di Acciaroli,,Point(15.024624 40.178726),http://www.wikidata.org/entity/Q38,Italy,75,76,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q68478279,Bray Harbour,,Point(-6.1005 53.208805555),http://www.wikidata.org/entity/Q27,Ireland,73,74,Ireland,Point(-8.0 53.0),Éire / Ireland,ie
http://www.wikidata.org/entity/Q6862726,Mina Qaboos,,Point(58.567778 23.628056),http://www.wikidata.org/entity/Q842,Oman,120,121,Oman,Point(57.0 21.0),عمان,om
http://www.wikidata.org/entity/Q6877623,Port of Sharjah,,Point(55.37989 25.36205),http://www.wikidata.org/entity/Q878,United Arab Emirates,172,173,United Arab Emirates,Point(54.3 24.4),الإمارات العربية المتحدة,ae
http://www.wikidata.org/entity/Q6877684,Port of Darin,,Point(50.0835854 26.5400662),http://www.wikidata.org/entity/Q851,Saudi Arabia,140,141,Saudi Arabia,Point(44.116667 23.716667),السعودية,sa
http://www.wikidata.org/entity/Q6877704,Dhiba Port,,Point(35.538585 27.56345),http://www.wikidata.org/entity/Q851,Saudi Arabia,140,141,Saudi Arabia,Point(44.116667 23.716667),السعودية,sa
http://www.wikidata.org/entity/Q68854650,Port of Chernomorskoye,,Point(32.795830555 45.548061111),http://www.wikidata.org/entity/Q159,Russia,201,,Russia,Point(94.25 66.416666666),Россия,ru
http://www.wikidata.org/entity/Q691664,Richards Bay Coal Terminal,,Point(32.05 -28.8),http://www.wikidata.org/entity/Q258,South Africa,150,151,South Africa,Point(24.0 -29.0),South Africa,za
http://www.wikidata.org/entity/Q6950891,Mērsrags Port,,Point(23.1325 57.331666666),http://www.wikidata.org/entity/Q211,Latvia,87,88,Latvia,Point(25.0 57.0),Latvija,lv
http://www.wikidata.org/entity/Q6957952,Nador Port,,Point(-2.923805555 35.266861111),http://www.wikidata.org/entity/Q1028,Morocco,105,106,Morocco,Point(-6.0 32.0),Maroc / ⵍⵎⵖⵔⵉⴱ / المغرب,ma
http://www.wikidata.org/entity/Q6973077,Kishon Port,,Point(35.03056944 32.8121),http://www.wikidata.org/entity/Q801,Israel,74,75,Israel,Point(35.0 31.0),ישראל,il
http://www.wikidata.org/entity/Q699334,Port of Keelung,,Point(121.743 25.131),http://www.wikidata.org/entity/Q865,Taiwan,158,159,Taiwan,Point(121.0 24.0),臺灣,tw
http://www.wikidata.org/entity/Q7018845,Newport Docks,,Point(-2.98028 51.5592),http://www.wikidata.org/entity/Q145,United Kingdom,173,174,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q7054857,North Coast Harbor,,Point(-81.6964 41.5083),http://www.wikidata.org/entity/Q30,United States of America,174,175,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q7060779,Norwalk Harbor,,Point(-73.406 41.0901),http://www.wikidata.org/entity/Q30,United States of America,174,175,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q7069240,Port of Nishtun,,Point(52.196916666 15.820361111),http://www.wikidata.org/entity/Q805,Yemen,181,182,Yemen,Point(48.0 15.5),اليمن,ye
http://www.wikidata.org/entity/Q7134171,Paradip Port,,Point(86.67628333 20.2654),http://www.wikidata.org/entity/Q668,India,69,70,India,Point(83.0 22.8),India,in
http://www.wikidata.org/entity/Q713449,Port of Kaohsiung,,Point(120.27916667 22.61333333),http://www.wikidata.org/entity/Q865,Taiwan,158,159,Taiwan,Point(121.0 24.0),臺灣,tw
http://www.wikidata.org/entity/Q7230511,Port Bonython,,Point(137.76667 -33.01667),http://www.wikidata.org/entity/Q408,Australia,9,10,Australia,Point(137.0 -28.0),Australia,au
http://www.wikidata.org/entity/Q7230513,Port Botany,,Point(151.215 -33.97),http://www.wikidata.org/entity/Q408,Australia,9,10,Australia,Point(137.0 -28.0),Australia,au
http://www.wikidata.org/entity/Q7230841,Port Pegasus/Pikihatiti,,Point(167.694 -47.214),http://www.wikidata.org/entity/Q664,New Zealand,112,113,New Zealand,Point(174.0 -41.2),New Zealand / Aotearoa,nz
http://www.wikidata.org/entity/Q7230862,Port Pipavav,,Point(71.53 20.94),http://www.wikidata.org/entity/Q668,India,69,70,India,Point(83.0 22.8),India,in
http://www.wikidata.org/entity/Q7230921,Port Salford,,Point(-2.3888 53.4636),http://www.wikidata.org/entity/Q145,United Kingdom,173,174,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q7230977,Port Taranaki,,Point(174.03333333 -39.05),http://www.wikidata.org/entity/Q664,New Zealand,112,113,New Zealand,Point(174.0 -41.2),New Zealand / Aotearoa,nz
http://www.wikidata.org/entity/Q7231075,Port of Albany,,Point(117.90083333 -35.03666667),http://www.wikidata.org/entity/Q408,Australia,9,10,Australia,Point(137.0 -28.0),Australia,au
http://www.wikidata.org/entity/Q7231077,Port of Albany–Rensselaer,,Point(-73.7575 42.628055555),http://www.wikidata.org/entity/Q30,United States of America,174,175,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q7231078,Port of Apalachicola,,Point(-84.8781 29.65912),http://www.wikidata.org/entity/Q30,United States of America,174,175,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q7231079,Port of Azua,,Point(-70.83611111 18.34583333),http://www.wikidata.org/entity/Q786,Dominican Republic,44,45,Dominican Republic,Point(-70.2 18.8),República Dominicana,do
http://www.wikidata.org/entity/Q7231080,Port of Bandon,,Point(-124.416 43.1211),http://www.wikidata.org/entity/Q30,United States of America,174,175,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q7231081,Port of Bar,,Point(19.084111111 42.093583333),http://www.wikidata.org/entity/Q236,Montenegro,104,105,Montenegro,Point(19.216667 42.766667),Crna Gora / Црна Гора,me
http://www.wikidata.org/entity/Q7231082,Port of Barahona,,Point(-71.08805556 18.21416667),http://www.wikidata.org/entity/Q786,Dominican Republic,44,45,Dominican Republic,Point(-70.2 18.8),República Dominicana,do
http://www.wikidata.org/entity/Q7231083,Port of Bayóvar,,Point(-81.0352757 -5.8239017),http://www.wikidata.org/entity/Q419,Peru,126,127,Peru,Point(-76.0 -9.4),Perú,pe
http://www.wikidata.org/entity/Q7231085,Port of Beaumont,,Point(-94.0844 30.0683),http://www.wikidata.org/entity/Q30,United States of America,174,175,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q7231086,Port of Belfast,,Point(-5.89133 54.62869),http://www.wikidata.org/entity/Q145,United Kingdom,173,174,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q7231088,Port of Boca Chica,,Point(-69.62972222 18.44055556),http://www.wikidata.org/entity/Q786,Dominican Republic,44,45,Dominican Republic,Point(-70.2 18.8),República Dominicana,do
http://www.wikidata.org/entity/Q7231089,Port of Bridgetown,,Point(-59.632 13.106),http://www.wikidata.org/entity/Q244,Barbados,13,14,Barbados,Point(-59.5525 13.17),Barbados,bb
http://www.wikidata.org/entity/Q7231091,Port of Bristol,,Point(-2.71621 51.5033),http://www.wikidata.org/entity/Q145,United Kingdom,173,174,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q7231092,Port of Brookings Harbor,,Point(-124.269 42.0476),http://www.wikidata.org/entity/Q30,United States of America,174,175,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q7231093,Port of Brownsville,,Point(-97.410844 25.950835),http://www.wikidata.org/entity/Q30,United States of America,174,175,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q7231096,Port of Brunswick,,Point(-81.5440113 31.1290591),http://www.wikidata.org/entity/Q30,United States of America,174,175,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q7231098,Port of Bundaberg,,Point(152.382 -24.7702),http://www.wikidata.org/entity/Q408,Australia,9,10,Australia,Point(137.0 -28.0),Australia,au
http://www.wikidata.org/entity/Q7231100,Port of Buenos Aires,,Point(-58.371389 -34.599167),http://www.wikidata.org/entity/Q414,Argentina,7,8,Argentina,Point(-64.0 -34.0),Argentina,ar
http://www.wikidata.org/entity/Q7231101,Port of Cabo Rojo,,Point(-71.65833333 17.92527778),http://www.wikidata.org/entity/Q786,Dominican Republic,44,45,Dominican Republic,Point(-70.2 18.8),República Dominicana,do
http://www.wikidata.org/entity/Q7231104,Port of Camas-Washougal,,Point(-122.38 45.5786),http://www.wikidata.org/entity/Q30,United States of America,174,175,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q7231107,Port of Charleston,,Point(-79.924 32.7846),http://www.wikidata.org/entity/Q30,United States of America,174,175,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q7231108,Chabahar Port,,Point(60.600833333 25.3025),http://www.wikidata.org/entity/Q794,Iran,71,72,Iran,Point(53.0 32.0),ایران,ir
http://www.wikidata.org/entity/Q7231109,Port of Cleveland,,Point(-81.7122 41.5036),http://www.wikidata.org/entity/Q30,United States of America,174,175,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q7231111,Port of Chiba,,Point(140.104035 35.601482),http://www.wikidata.org/entity/Q17,Japan,78,79,Japan,Point(136.0 35.0),日本,jp
http://www.wikidata.org/entity/Q7231113,Puerto Chiapas,,Point(-92.411 14.697),http://www.wikidata.org/entity/Q96,Mexico,102,103,Mexico,Point(-102.0 23.0),México,mx
http://www.wikidata.org/entity/Q7231114,Port of Coos Bay,,Point(-124.22917 43.42917),http://www.wikidata.org/entity/Q30,United States of America,174,175,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q7231115,Port of Churchill,,Point(-94.1935 58.7745),http://www.wikidata.org/entity/Q16,Canada,26,27,Canada,Point(-109.0 56.0),Canada,ca
http://www.wikidata.org/entity/Q7231116,Port of Cirebon,,Point(108.5727778 -6.70972222),http://www.wikidata.org/entity/Q252,Indonesia,70,71,Indonesia,Point(118.0 -2.0),Indonesia,id
http://www.wikidata.org/entity/Q7231119,Dahej port,,Point(72.53333333 21.7),http://www.wikidata.org/entity/Q668,India,69,70,India,Point(83.0 22.8),India,in
http://www.wikidata.org/entity/Q7231122,Port of Cork,,Point(-8.26667 51.85),http://www.wikidata.org/entity/Q27,Ireland,73,74,Ireland,Point(-8.0 53.0),Éire / Ireland,ie
http://www.wikidata.org/entity/Q7231123,Port of Davao,,Point(125.616666666 7.066666666),http://www.wikidata.org/entity/Q928,Philippines,127,128,Philippines,Point(123.0 12.0),Mindanao,ph
http://www.wikidata.org/entity/Q7231126,Port of Dives-sur-Mer,,Point(-0.09916667 49.29361111),http://www.wikidata.org/entity/Q142,France,54,55,France,Point(2.0 47.0),France,fr
http://www.wikidata.org/entity/Q7231129,Port of Djibouti,,Point(43.1392 11.6053),http://www.wikidata.org/entity/Q977,Djibouti,42,43,Djibouti,Point(42.433333 11.8),Djibouti جيبوتي,dj
http://www.wikidata.org/entity/Q7231133,Port of Durban,,Point(31.02323 -29.87366),http://www.wikidata.org/entity/Q258,South Africa,150,151,South Africa,Point(24.0 -29.0),South Africa,za
http://www.wikidata.org/entity/Q7231134,Port of Eden,,Point(149.9 -37.0667),http://www.wikidata.org/entity/Q408,Australia,9,10,Australia,Point(137.0 -28.0),Australia,au
http://www.wikidata.org/entity/Q7231135,Port of Ensenada,,Point(-116.62638889 31.85083333),http://www.wikidata.org/entity/Q96,Mexico,102,103,Mexico,Point(-102.0 23.0),México,mx
http://www.wikidata.org/entity/Q7231136,Port of Erdemir,,Point(35.46666667 41.25),http://www.wikidata.org/entity/Q43,Turkey,168,169,Turkey,Point(36.0 39.0),Türkiye,tr
http://www.wikidata.org/entity/Q7231141,Port of Freeport,,Point(-95.34566667 28.94169444),http://www.wikidata.org/entity/Q30,United States of America,174,175,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q7231142,Port of Galveston,,Point(-94.90888889 29.22222222),http://www.wikidata.org/entity/Q30,United States of America,174,175,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q7231143,Port of Garston,,Point(-2.907 53.351),http://www.wikidata.org/entity/Q145,United Kingdom,173,174,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q7231145,Port of Geelong,,Point(144.38333333 -38.11666667),http://www.wikidata.org/entity/Q408,Australia,9,10,Australia,Point(137.0 -28.0),Australia,au
http://www.wikidata.org/entity/Q7231148,Port of Gladstone,,Point(151.24252222 -23.82019444),http://www.wikidata.org/entity/Q408,Australia,9,10,Australia,Point(137.0 -28.0),Australia,au
http://www.wikidata.org/entity/Q7231149,Port of Hachinohe,,Point(141.53194444 40.54277778),http://www.wikidata.org/entity/Q17,Japan,78,79,Japan,Point(136.0 35.0),日本,jp
http://www.wikidata.org/entity/Q7231152,Port of Haydarpaşa,,Point(29.01388889 41.00333333),http://www.wikidata.org/entity/Q43,Turkey,168,169,Turkey,Point(36.0 39.0),Türkiye,tr
http://www.wikidata.org/entity/Q7231153,Port of Honfleur,,Point(0.23888889 49.41944444),http://www.wikidata.org/entity/Q142,France,54,55,France,Point(2.0 47.0),France,fr
http://www.wikidata.org/entity/Q7231154,Port of Holyhead,,Point(-4.6289 53.3094),http://www.wikidata.org/entity/Q145,United Kingdom,173,174,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q7231158,Port of Indiana,,Point(-87.155 41.644),http://www.wikidata.org/entity/Q30,United States of America,174,175,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q7231160,Port of Iloilo,,Point(122.583 10.69),http://www.wikidata.org/entity/Q928,Philippines,127,128,Philippines,Point(123.0 12.0),Mindanao,ph
http://www.wikidata.org/entity/Q7231162,Port of Jacksonville,,Point(-81.5644 30.3808),http://www.wikidata.org/entity/Q30,United States of America,174,175,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q7231163,Port of Istanbul,,Point(28.97834 41.0228),http://www.wikidata.org/entity/Q43,Turkey,168,169,Turkey,Point(36.0 39.0),Türkiye,tr
http://www.wikidata.org/entity/Q7231164,Port of Jakhau,,Point(68.58333333 23.23333333),http://www.wikidata.org/entity/Q668,India,69,70,India,Point(83.0 22.8),India,in
http://www.wikidata.org/entity/Q7231165,Port of Tanjung Priok,,Point(106.8865 -6.104),http://www.wikidata.org/entity/Q252,Indonesia,70,71,Indonesia,Point(118.0 -2.0),Indonesia,id
http://www.wikidata.org/entity/Q7231167,Port of Jinzhou,,Point(121.1 40.75),http://www.wikidata.org/entity/Q148,People's Republic of China,125,126,People's Republic of China,Point(103.451944444 35.844722222),中国,cn
http://www.wikidata.org/entity/Q7231168,Port of Kansas City,,Point(-94.6105 39.1125),http://www.wikidata.org/entity/Q30,United States of America,174,175,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q7231170,Port of Khasab,,Point(56.24944444 26.20333333),http://www.wikidata.org/entity/Q842,Oman,120,121,Oman,Point(57.0 21.0),عمان,om
http://www.wikidata.org/entity/Q7231171,Port of Kolkata,,Point(88.3014 22.5481),http://www.wikidata.org/entity/Q668,India,69,70,India,Point(83.0 22.8),India,in
http://www.wikidata.org/entity/Q7231172,Port of Lake Charles,,Point(-93.296745 30.18094),http://www.wikidata.org/entity/Q30,United States of America,174,175,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q7231174,Port of Limassol,,Point(33.01666667 34.65),http://www.wikidata.org/entity/Q229,Cyprus,37,38,Cyprus,Point(33.0 35.0),Κύπρος - Kıbrıs,cy
http://www.wikidata.org/entity/Q7231177,Port of Kołobrzeg,,Point(15.55527778 54.17944444),http://www.wikidata.org/entity/Q36,Poland,128,129,Poland,Point(19.0 52.0),Polska,pl
http://www.wikidata.org/entity/Q7231180,Port of Latakia,,Point(35.77055556 35.51333333),http://www.wikidata.org/entity/Q858,Syria,157,158,Syria,Point(38.583333 35.216667),سوريا,sy
http://www.wikidata.org/entity/Q7231182,Port of Longview,,Point(-122.958 46.1139),http://www.wikidata.org/entity/Q30,United States of America,174,175,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q7231184,Port of Lowestoft,,Point(1.75 52.47),http://www.wikidata.org/entity/Q145,United Kingdom,173,174,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q7231186,Port of Magdalla,,Point(72.65 21.08),http://www.wikidata.org/entity/Q668,India,69,70,India,Point(83.0 22.8),India,in
http://www.wikidata.org/entity/Q7231189,Port of Mayagüez,,Point(-67.16019444 18.21846389),http://www.wikidata.org/entity/Q30,United States of America,174,175,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q7231190,Port of Manchester,,Point(-2.266666666 53.483333333),http://www.wikidata.org/entity/Q145,United Kingdom,173,174,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
