college,collegeLabel,city,coordinate_location,country,countryLabel,
http://www.wikidata.org/entity/Q34901231,Lake Striker,,Point(-94.989722222 31.961388888),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34901244,Lake Sullivan,,Point(-87.391111111 39.108611111),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34901256,Lake Sumatanga,,Point(-86.263888888 33.9575),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34901269,Lake Summerset,,Point(-89.396111111 42.4525),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34901282,Lake Summit,,Point(-82.415 35.225555555),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34901294,Lake Surprise,,Point(-73.953055555 41.458333333),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34901307,Lake Susquehanna,,Point(-74.998333333 40.9675),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34901320,Lake Sweetwater,,Point(-100.308333333 32.427222222),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34901331,Lake Tabor,,Point(-78.859722222 34.162777777),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34901343,Lake Tahoe,,Point(-84.481666666 33.554166666),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34901355,Lake Takanassee,,Point(-73.988055555 40.276944444),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34901368,Lake Talawanda Number Two,,Point(-95.789444444 34.985833333),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34901381,Lake Tanner,,Point(-86.548055555 31.813333333),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34901394,Lake Tansi,,Point(-85.069722222 35.869166666),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34901407,Lake Tapawingo,,Point(-94.315555555 39.02),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34901421,Lake Tara,,Point(-84.356388888 33.5425),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34901447,Lake Tavolan,,Point(-73.413611111 41.941111111),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34901460,Lake Theo,,Point(-101.065555555 34.415277777),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34901472,Lake Tholocco,,Point(-85.714722222 31.401111111),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34901486,Lake Throckmorton,,Point(-99.194444444 33.165833333),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34901498,Lake Thunderbird,,Point(-91.541666666 36.3025),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34901510,Lake Thunderbird,,Point(-89.446944444 41.206944444),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34901523,Lake Tinkle,,Point(-94.484444444 31.773055555),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34901536,Lake Tonkawa,,Point(-96.195555555 31.063611111),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34901548,Lake Trammell,,Point(-100.432777777 32.357777777),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34901561,Lake Tranquility,,Point(-74.781666666 40.951944444),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34901574,Lake Triangle,,Point(-73.106111111 42.024444444),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34901587,Lake Tullahoma,,Point(-86.207222222 35.3975),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34901600,Lake Tumble-In,,Point(-74.435833333 40.924166666),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34901612,Lake Tyrone,,Point(-84.616666666 33.449444444),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34901623,Lake Tywappity,,Point(-89.637222222 37.189444444),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34901637,Lake Ullswater,,Point(-86.219444444 39.95),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34901649,Lake Val-Do-Mar,,Point(-84.885555555 33.742777777),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34901662,Lake Violet,,Point(-85.033888888 33.817777777),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34901675,Lake Vonda,,Point(-88.916111111 35.161944444),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34901688,Lake Wabaunsee,,Point(-96.19611 38.86695),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34901702,Lake Wancoole,,Point(-86.248333333 33.621944444),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34901714,Lake Wanda Lee,,Point(-90.231944444 37.927777777),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34901726,Lake Wanda Reita,,Point(-85.341944444 34.508611111),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34901738,Lake Warner,,Point(-87.695 33.215555555),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34901751,Lake Warren,,Point(-72.288611111 43.118611111),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34901763,Lake Wasigan,,Point(-74.933333333 40.959166666),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34901776,Lake Wassookeag,,Point(-69.308888888 45.03),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34901790,Lake Waxahachie,,Point(-96.823333333 32.340833333),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34901802,Lake Weatherford,,Point(-97.6875 32.784166666),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34901815,Lake Weisner,,Point(-85.675833333 34.07),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34901828,Lake Welch,,Point(-74.0775 41.229166666),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34901841,Lake Wendell,,Point(-78.36139 35.72682),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34901856,Lake Wendi,,Point(-82.266944444 31.204444444),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34901866,Lake Wetumka,,Point(-96.24695 35.28509),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34901879,Lake Whiteside,,Point(-88.498611111 34.063055555),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34901905,Lake Wildwood,,Point(-83.770277777 32.866666666),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34901917,Lake Wildwood,,Point(-83.441666666 33.9),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34901944,Lake Wilson,,Point(-77.924166666 35.793333333),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34901956,Lake Winchester,,Point(-73.154722222 41.917222222),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34901969,Lake Windaga,,Point(-84.994444444 43.72),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34901981,Lake Winnsboro,,Point(-95.349166666 32.906111111),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34901994,Lake Winters,,Point(-99.870833333 31.961388888),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34902007,Lake Woodhaven,,Point(-87.288611111 36.0775),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34902020,Lake Woodlands,,Point(-95.478888888 30.163611111),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34902045,Lake Wright,,Point(-80.638611111 35.586944444),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34902058,Lake Yamacutah,,Point(-83.453333333 34.093888888),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34902068,Lake Yohola,,Point(-84.916388888 31.4625),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34902078,Lake York,,Point(-81.339722222 35.126111111),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34902090,Lakeland Lake,,Point(-89.735277777 35.237777777),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34902103,Lakeside Reservoir,,Point(-83.573333333 32.846111111),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34902115,Lakeview Methodist Lake,,Point(-95.691111111 31.655555555),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34902129,Lakewood Fairgrounds Lake,,Point(-84.390277777 33.701944444),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34902142,Lakewood Lakes,,Point(-94.373611111 38.996111111),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34902207,Lamar Lake,,Point(-94.261666666 37.480555555),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34902220,Lambs Lake,,Point(-87.91118 42.27586),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34902231,Lamprey River Reservoir,,Point(-70.962777777 43.103333333),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34902244,Lanceford Lake,,Point(-84.286666666 32.323333333),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34902256,Land Lake,,Point(-83.253333333 32.532222222),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34902270,Lane Reservoir,,Point(-100.825277777 34.42),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34902282,Langdale Lake,,Point(-83.39016 30.76062),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34902294,Langford Club Lake,,Point(-95.0425 33.623888888),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34902305,Lanier Lake,,Point(-83.450277777 32.745277777),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34902318,Lansbrook Lake,,Point(-97.623055555 35.559722222),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34902344,Larry Crenshaw Pond,,Point(-82.052777777 34.418055555),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34902357,Lateral Site Number Eight,,Point(-96.424166666 32.560833333),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34902369,Lateral Site Number Four,,Point(-96.422777777 32.635),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34902382,Lateral Site Number Two,,Point(-96.436111111 32.675555555),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34902394,Laura S Walker Lake,,Point(-82.2166 31.1402),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34902408,Laurel Lake,,Point(-84.511666666 33.8475),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34902420,Laurel Lake,,Point(-75.402777777 39.545555555),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34902432,Laurel Lake,,Point(-81.9225 33.575277777),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34902444,Laurelwood Pond,,Point(-72.628611111 41.356388888),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34902457,Laurs Lake,,Point(-95.026666666 43.805555555),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34902471,Lavonia Water Works Lake,,Point(-83.139722222 34.467222222),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34902483,Law Lake,,Point(-84.9625 33.616944444),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34902495,Laxton Lake,,Point(-84.49494 36.50841),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34902508,Lay Lake,,Point(-86.551944444 33.018888888),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34902521,Laymans Pond,,Point(-86.3575 33.731111111),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34902534,Laytons Lake,,Point(-75.425277777 39.692777777),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34902547,Lazy K Lake,,Point(-89.000833333 33.794722222),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34902560,Leader Middle Clear Boggy Creek 13 Reservoir,,Point(-96.402777777 34.623611111),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34902573,Leader Middle Clear Boggy Creek 22 Reservoir,,Point(-96.488055555 34.754722222),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34902586,Leader Middle Clear Boggy Creek 24 Reservoir,,Point(-96.430277777 34.728611111),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34902600,Leader Middle Clear Boggy Creek 39 Reservoir,,Point(-96.3425 34.498611111),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34902612,Leader Middle Clear Boggy Creek 5 Reservoir,,Point(-96.375555555 34.456944444),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34902625,Ledbetter Lake,,Point(-79.696666666 34.987777777),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34902637,Lee County Public Lake,,Point(-85.315277777 32.550555555),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34902649,Lee Lake,,Point(-82.304166666 31.529444444),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34902660,Leedey Lake,,Point(-99.303611111 35.846111111),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34902674,Lees Lake,,Point(-85.360277777 32.589166666),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34902687,Lees Lake,,Point(-84.531666666 33.502222222),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34902700,Legion Lake,,Point(-88.721666666 34.282222222),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34902709,Leisure Lake,,Point(-90.776666666 42.232777777),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34902721,Leisure Lake,,Point(-91.824722222 38.895),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34902734,Leitner Pond,,Point(-82.255277777 33.370277777),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34902748,Lemmer East Reservoir,,Point(-99.885 41.012777777),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34902772,Lenape Lake,,Point(-74.822777777 41.861666666),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34902798,Lens Lake,,Point(-74.014166666 43.398055555),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34902810,Leonard Lake,,Point(-68.439444444 44.550277777),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34902824,Lewis Creek Reservoir,,Point(-95.535277777 30.435833333),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34902837,Lewis Pond,,Point(-81.658888888 32.808611111),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34902849,Liberty Lake,,Point(-76.890833333 39.426666666),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34902861,Liddon Lake,,Point(-88.496388888 34.907777777),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34902873,Lightseys Pond,,Point(-87.1225 32.909722222),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34902900,Lillian Esse Lake,,Point(-98.140833333 28.725277777),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34902913,Lily Pons Fish Ponds,,Point(-77.426666666 39.296111111),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34902926,Lime Pond,,Point(-71.489444444 44.871388888),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34902939,Limestone Lakes,,Point(-87.731666666 32.679722222),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34902952,Lincoln Lake,,Point(-94.4175 35.994166666),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34902967,Lindale Club Lake,,Point(-95.415 32.556388888),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34903017,Linger Lake,,Point(-84.991666666 36.011388888),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34903030,Linnville Creek Reservoir,,Point(-95.771388888 29.052222222),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34903042,Lions Lake,,Point(-93.980277777 44.149166666),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34903055,Lions Lake,,Point(-93.752222222 38.747777777),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34903080,Lisle Pond,,Point(-94.596944444 38.556944444),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34903094,Litchfield Lake,,Point(-89.612777777 39.1775),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34903105,Little Bog Pond,,Point(-71.385277777 44.703333333),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34903118,Little Deep Fork Creek Site 1 Reservoir,,Point(-96.631944444 35.883333333),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34903132,Little Deep Fork Creek Site 17 Reservoir,,Point(-96.525277777 35.866111111),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34903145,Little Deep Fork Creek Site 18 Reservoir,,Point(-96.526944444 35.845833333),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34903158,Little Deep Fork Creek Site 21r Reservoir,,Point(-96.473333333 35.882777777),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34903171,Little Deep Fork Creek Site 22 Reservoir,,Point(-96.481944444 35.879166666),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34903184,Little Deep Fork Creek Site 25 Reservoir,,Point(-96.476388888 35.866111111),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34903199,Little Deep Fork Creek Site 28 Reservoir,,Point(-96.456944444 35.806111111),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34903212,Little Deep Fork Creek Site 38 Reservoir,,Point(-96.351388888 35.853888888),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34903225,Little Deep Fork Creek Site 43 Reservoir,,Point(-96.302222222 35.854166666),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34903238,Little Deep Fork Creek Site 44 Reservoir,,Point(-96.291388888 35.836111111),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34903252,Little Deep Fork Creek Site 48 Reservoir,,Point(-96.276944444 35.715833333),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34903263,Little Deep Fork Creek Site 52 Reservoir,,Point(-96.211111111 35.763888888),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34903277,Little Deep Fork Creek Site 54 Reservoir,,Point(-96.184722222 35.796944444),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34903291,Little Deep Fork Creek Site 8 Reservoir,,Point(-96.585277777 35.856388888),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34903304,Little Island Pond,,Point(-70.784722222 45.270833333),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34903318,Little Kandiyohi Lake,,Point(-94.946944444 45.071666666),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34903332,Little Lake,,Point(-84.796666666 34.349166666),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34903345,Little Lake X,,Point(-80.90833 28.82944),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34903359,Little Madawaska Reservoir,,Point(-67.981388888 46.955277777),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34903372,Little Mountain Aircraft Lake,,Point(-81.076388888 35.591666666),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34903384,Little Mud Lake Flooding,,Point(-84.599444444 44.357777777),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34903398,Little Ocmulgee Lake,,Point(-82.899722222 32.094722222),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34903412,Little Pennesseewassee Pond,,Point(-70.615833333 44.224444444),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34903424,Little Smalley Lake,,Point(-85.571944444 41.311111111),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34903438,Little Snow Lake,,Point(-89.263611111 34.78),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34903465,Little Swartswood Lake,,Point(-74.815277777 41.085555555),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34903476,Little Toad Lake,,Point(-95.565277777 46.836388888),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34903489,Little Turkey Pond,,Point(-71.5975 43.189166666),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34903502,Little Washita Creek Site 49 Reservoir,,Point(-98.179166666 34.888055555),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34903516,Little Washita Site 39 Reservoir,,Point(-98.079444444 34.948888888),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34903530,Little Washita Site 44 Reservoir,,Point(-98.01 34.964444444),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34903542,Little Washita Site 46 Reservoir,,Point(-97.979444444 34.973888888),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34903554,Little Washita Site 9 Reservoir,,Point(-97.971944444 34.869444444),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34903567,Little Wewoka Creek Site 14 Reservoir,,Point(-96.228611111 35.11),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34903581,Little Wewoka Creek Site 17 Reservoir,,Point(-96.181944444 35.18),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34903593,Little Wewoka Creek Site 18 Reservoir,,Point(-96.138611111 35.155),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34903606,Little Whaley Lake,,Point(-73.651388888 41.561944444),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34903618,Livingston City Lake,,Point(-85.3275 36.345555555),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34903635,Livingston Lake,,Point(-84.917777777 32.891666666),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34903665,Llano River Lake,,Point(-98.688888888 30.7575),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34903678,Lloyd Wilson Lake,,Point(-91.651944444 40.096111111),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34903720,Loch Lyall,,Point(-73.906388888 41.417777777),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34903734,Loch Lyndon,,Point(-71.965277777 43.308333333),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34903776,Long Creek Lake,,Point(-95.115277777 34.847222222),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34903789,Long Lake,,Point(-95.298611111 47.276388888),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34903802,Long Lake,,Point(-94.994722222 43.964444444),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34903813,Long Lake,,Point(-94.807222222 30.406666666),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34903825,Long Meadow Pond,,Point(-73.208055555 41.658888888),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34903837,Long Meadow Pond,,Point(-73.118055555 41.494444444),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34903850,Long Pine Pond,,Point(-74.905277777 41.100555555),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34903862,Long Pond,,Point(-82.776388888 30.188611111),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34903875,Long Pond,,Point(-71.23291 43.24107),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34903887,Long Valley Farm Lake,,Point(-78.977222222 35.212777777),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34903900,Longs Pond,,Point(-81.292777777 33.916666666),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34903913,Longville Lake,,Point(-93.240833333 30.608611111),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34903928,Loomis Lake,,Point(-87.057777777 41.516111111),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34903941,Loon Lake,,Point(-95.101944444 43.521666666),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34903954,Loon Lake Impoundment,,Point(-93.862777777 47.093888888),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34903968,Loon Pond,,Point(-71.949166666 43.1575),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34903980,Loper Lake,,Point(-96.326111111 31.801111111),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34903993,Loring Millpond,,Point(-80.424444444 33.948055555),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q34904006,Lost Creek Lake Number 2,,Point(-85.346944444 33.571111111),http://www.wikidata.org/entity/Q30,United States of America,
