college,collegeLabel,city,coordinate_location,country,countryLabel,country1,country_id
http://www.wikidata.org/entity/Q35319746,Whitehurst Airport,,Point(-88.70422 35.24314),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35319761,Whiteplains Airport,,Point(-81.3625 33.963611111),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35319777,Whites Airport,,Point(-93.12 41.960833333),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35319791,Whites Airport,,Point(-96.497472777 28.851654722),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35319806,Whiteville Airport,,Point(-92.182222222 30.784361944),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35319821,Whitfield Farms Airport,,Point(-79.078901388 36.283472777),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35319852,Whittington Ranch Airport,,Point(-97.131111111 33.7775),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35319867,Wichita,,Point(-97.21889 37.74972),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35319883,Wichita Valley Airport,,Point(-98.62 33.949444444),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35319899,Wichman Airport,,Point(-87.615 40.618333333),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35319927,Wicko Morskie,,Point(16.616666666 54.55),http://www.wikidata.org/entity/Q36,Poland,Polska,pl
http://www.wikidata.org/entity/Q35319942,Widdon Airstrip,,Point(-84.83881 30.73714),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35319956,Wide Sky Airpark,,Point(-75.31382 39.44626),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35319970,Widmark Airport,,Point(-92.956666666 40.255),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35319985,Widner Landing Strip,,Point(-85.84778 42.30667),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35320015,Wietbrock Airport,,Point(-87.481388888 41.259757222),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35320030,Wigent Airport,,Point(-85.461388888 41.208611111),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35320045,Wightman Airport,,Point(-84.126111111 43.110304444),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35320060,Wilbanks Airport,,Point(-82.28595 35.01262),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35320075,Wilber Farms Airport,,Point(-94.261111111 29.765555555),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35320091,Wilber Municipal Airport,,Point(-96.98808 40.475),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35320106,Wilbert Airport,,Point(-91.285277777 30.256388888),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35320121,Wilbourn Ranch Airport,,Point(-97.43538 29.68729),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35320136,Wilburton Municipal Airport,,Point(-95.395 34.916111111),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35320151,Wilcox Airstrip,,Point(-85.23219 40.96505),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35320167,Wilcoxon Airport,,Point(-89.743333333 39.946111111),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35320182,Wild Irish Rose Airport,,Point(-80.157222222 34.618333333),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35320210,Wildcat Air Landing Area,,Point(-86.76529 40.43476),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35320224,Wildcat Canyon Airport,,Point(-97.364166666 31.680833333),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35320239,Wilder Airport,,Point(-92.806666666 30.549722222),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35320253,Wilderness Airpark,,Point(-85.709166666 43.243611111),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35320269,Wilderness Point Airport,,Point(-97.61558 33.81538),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35320284,Wildwood Airport,,Point(-94.438055555 30.533333333),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35320299,Wiley Updike Airport,,Point(-88.57452 41.62531),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35320314,Wileys Air Strip,,Point(-92.0724 40.37643),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35320329,Wilhelm Airport,,Point(-80.558055555 35.511111111),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35320344,Wilken Airport,,Point(-88.04782 40.84726),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35320359,Wilkens Airport,,Point(-101.42544 39.90833),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35320374,Wilkens Airport,,Point(-100.61348 38.59307),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35320389,Wilkerson's Airport,,Point(-85.603888888 38.710555555),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35320404,Wilkins Airport,,Point(-91.443333333 38.968516666),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35320419,Wilkins Landing Strip,,Point(-103.37048 42.43219),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35320432,Will A Hildreth Farm Airport,,Point(-84.319166666 35.799722222),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35320447,Will and Wileys Aerodrome,,Point(-95.64692 36.32565),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35320463,Willadae Farms Airport,,Point(-88.660833333 41.996388888),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35320478,Willaview Airport,,Point(-75.571944444 38.855033333),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35320492,Willcox Airport,,Point(-85.592222222 39.823333333),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35320509,Willhite Airport,,Point(-92.32239 37.87504),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35320522,William E. Koenig Airport,,Point(-90.32147 39.01598),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35320537,William Engle Landing Strip,,Point(-93.03492 43.50385),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35320551,William Irving Lewis Airport,,Point(-79.030833333 35.3275),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35320565,William L Rutherford Airport,,Point(-89.829 41.70142),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35320578,William P Gwinn Airport,,Point(-80.320277777 26.906944444),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35320590,William's Sky Manor Airport,,Point(-81.506388888 26.738611111),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35320605,Williams Airpark,,Point(-90.350277777 39.750555555),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35320620,Williams Airport,,Point(-91.141111111 40.438055555),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35320635,Williams Airport,,Point(-84.424722222 42.361069444),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35320650,Williams Airport,,Point(-94.586666666 38.713333333),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35320664,Williams Flying Service Airport,,Point(-91.868055555 32.218206944),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35320679,Williams Landing Strip,,Point(-87.98198 39.74448),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35320694,Williams Landing Strip,,Point(-91.826388888 31.360555555),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35320709,Williams Ranch Airport,,Point(-93.6325 34.375833333),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35320724,Williams Road Helistop,,Point(-81.823888888 26.417777777),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35320755,Williamson Airport,,Point(-88.425277777 39.318611111),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35320769,Williamson Airport,,Point(-88.869722222 39.459722222),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35320784,Williamson Airport,,Point(-86.29583 40.84587),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35320799,Williamson Farm Airport,,Point(-87.670555555 30.643888888),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35320814,Williamsport Airpark,,Point(-82.580555555 34.860833333),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35320830,Williard Nycum RLA Airport,,Point(-89.95151 42.09863),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35320845,Willie Run Airport,,Point(-83.368333333 42.829166666),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35320861,Willies Bomber Patch Airport,,Point(-95.84613 42.77499),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35320875,Willis Airport,,Point(-88.70176 42.03058),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35320890,Willis Airport,,Point(-85.716388888 39.722266111),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35320905,Willis Airport,,Point(-96.279444444 48.069722222),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35320920,Willis Airport,,Point(-76.653 42.44507),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35320936,Willis Airport Site No. 2,,Point(-85.725277777 39.733055555),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35320951,Willis Gliderport,,Point(-80.214444444 26.548333333),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35320965,Willis N Clark Airport,,Point(-100.757222222 35.757222222),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35320981,Willmeth Airport,,Point(-98.14866 39.66445),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35320996,Willow Bend Airport,,Point(-80.518055555 37.553055555),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35321012,Willow Creek Airport,,Point(-80.439166666 35.369166666),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35321026,Willow Grove Landing Strip,,Point(-90.80402 40.53421),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35321039,Willow Point Airport,,Point(-85.983888888 32.801944444),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35321054,Willow Pond Aviation Inc Airport,,Point(-84.499722222 33.423726666),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35321070,Willow Ridge Airport,,Point(-92.826388888 44.671944444),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35321084,Willow Springs Memorial Airport,,Point(-91.953055555 36.992777777),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35321098,Willow Wind Landing Strip,,Point(-92.083333333 32.405277777),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35321110,Willowood Airport,,Point(-96.18391 41.23305),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35321127,Wills Landing Strip,,Point(-92.343888888 30.09),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35321150,Wilmington Country Club Airport,,Point(-75.61632 39.80011),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35321164,Wilson Airport,,Point(-93.056666666 33.439722222),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35321179,Wilson Airport,,Point(-87.9075 40.085555555),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35321194,Wilson Airport,,Point(-87.180833333 39.981388888),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35321208,Wilson Airport,,Point(-98.485555555 38.835),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35321223,Wilson Creek Airport,,Point(-87.6325 34.85),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35321237,Wilson Industrial Air Center Airport,,Point(-77.965555555 35.768055555),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35321266,Wilson Ranch Airport,,Point(-96.085277777 36.311111111),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35321281,Wilson Township Airport,,Point(-85.00742 45.14037),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35321297,Wilts Airport,,Point(-88.939722222 41.160555555),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35321312,Wimauma Air Park,,Point(-82.282777777 27.711944444),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35321328,Winchelsea Airport,,Point(-74.509444444 39.518333333),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35321343,Winchester Airport,,Point(-91.358611111 40.581944444),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35321358,Wind Ridge Airport,,Point(-82.56614 29.73308),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35321372,Windemere Airport,,Point(-78.823611111 35.138055555),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35321402,Winding Creek Airport,,Point(-77.44079 34.56583),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35321418,Winding Creek Airport,,Point(-97.58076 35.80568),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35321433,Windmillcreek Airport,,Point(-97.311388888 33.308611111),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35321447,Windom Municipal Airport,,Point(-95.109444444 43.913333333),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35321463,Windsoar Airport,,Point(-93.5075 38.543611111),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35321479,Windsock Village Airport,,Point(-71.184722222 43.826255555),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35321495,Windsor Farms Airport,,Point(-78.821111111 35.225833333),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35321509,Windswept Airport,,Point(-72.014166666 43.129722222),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35321524,Windwood Farm Airport,,Point(-96.397777777 33.569444444),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35321537,Windwood Fly-In Resort Airport,,Point(-79.431438611 39.055108611),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35321552,Windy Acres Airport,,Point(-82.868611111 29.565833333),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35321571,Windy Hill Airport,,Point(-91.50293 40.0556),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35321586,Windy Knoll Airport,,Point(-86.152222222 40.140037222),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35321602,Windy Tales Airport,,Point(-97.986388888 32.848055555),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35321618,Winebrenner Airport,,Point(-85.43109 41.29616),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35321632,Wing South Airpark,,Point(-81.702777777 26.116666666),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35321648,Wings Ago Airstrip,,Point(-73.275555555 41.853611111),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35321664,Wings For Christ International Flight Academy Airport,,Point(-97.0224975 31.623776388),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35321678,Wings n Sunsets LLC Airport,,Point(-82.922222222 30.25),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35321694,Wings-n-Wheels Airport,,Point(-82.14953 29.36251),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35321723,Winnabow Airport,,Point(-78.105277777 34.152114722),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35321753,Winnsboro Municipal Airport,,Point(-91.698611111 32.155277777),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35321799,Winstead '76' Airport,,Point(-79.128611111 36.399166666),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35321815,Winstead Plantation Airport,,Point(-84.06656 30.82158),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35321832,Winsted Municipal Airport,,Point(-94.071944444 44.954166666),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35321846,Winter Strip Airport,,Point(-95.465 45.049444444),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35321862,Winters Airport,,Point(-86.576944444 39.534213611),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35321878,Winters Municipal Airport,,Point(-99.984722222 31.946388888),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35321893,Winterton Airport,,Point(-88.9462 41.7567),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35321907,Winterwood Airport,,Point(-71.009444444 42.978420833),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35321921,Wipline Airport,,Point(-93.014444444 44.815833333),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35321953,Wiregrass Hospital Airport,,Point(-85.891666666 31.049722222),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35321968,Wirth Airport,,Point(-87.65421 41.38115),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35321985,Wiskey Ranch Airport,,Point(-96.016388888 30.229166666),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35322000,Wisner-Gilbert Airport,,Point(-91.66401 32.01432),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35322015,Witbeck Aerodrome Airport,,Point(-84.821666666 43.813333333),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35322032,Witherspoons Landing Strip,,Point(-68.876388888 44.15258),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35322047,Wits End Ranch Airport,,Point(-95.708611111 32.542777777),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35322082,Wittenberg Airport,,Point(-88.60645 39.35365),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35322110,Witthuhn Airport,,Point(-99.916944444 41.325005555),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35322134,Wittmundhaven,,Point(7.66733 53.54783),http://www.wikidata.org/entity/Q183,Germany,Deutschland,de
http://www.wikidata.org/entity/Q35322150,Witu,,Point(149.183 -5.56667),http://www.wikidata.org/entity/Q691,Papua New Guinea,Papua Niugini,pg
http://www.wikidata.org/entity/Q35322170,Wix Airport,,Point(-87.816666666 41.398333333),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35322185,Wixted Airport,,Point(-93.783611111 38.041666666),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35322199,Wloclawek,,Point(19.016666666 52.583333333),http://www.wikidata.org/entity/Q36,Poland,Polska,pl
http://www.wikidata.org/entity/Q35322215,Wolcott Community Airport,,Point(-87.04335 40.81948),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35322229,Wolf Creek Airport,,Point(-95.69804 38.21197),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35322244,Wolf Creek Airport,,Point(-84.416666666 35.803333333),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35322259,Wolf Lake Airport,,Point(-84.232222222 42.209166666),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35322272,Wolf Mountain Airport,,Point(-94.704166666 35.022320555),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35322287,Wolf Ridge Airport,,Point(-82.514722222 35.939166666),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35322302,Wolf River Airport,,Point(-89.581388888 35.051388888),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35322316,Wolf River Ranch Airport,,Point(-89.44451 30.91463),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35322332,Wolf's Den Airport,,Point(-76.307777777 34.980164722),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35322346,Wolfe Air Park,,Point(-95.326555555 29.479083333),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35322360,Wolford's Airport,,Point(-90.438055555 40.792538888),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35322374,Womack Airport,,Point(-81.9115 32.52906),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35322388,Womack Airport,,Point(-95.40859 37.9417),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35322403,Womack Farm Airport,,Point(-97.246111111 31.7475),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35322418,Womack Ranch Airport,,Point(-99.900350555 30.771011111),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35322431,Wonenara Airport,,Point(145.88419 -6.80004),http://www.wikidata.org/entity/Q691,Papua New Guinea,Papua Niugini,pg
http://www.wikidata.org/entity/Q35322447,Wood Acres Airport,,Point(-91.711111111 39.472262777),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35322461,Wood Airport,,Point(-86.40554 34.7262),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35322477,Wood Airport,,Point(-89.62869 36.48062),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35322491,Wood Crest Ranch Airport,,Point(-96.203055555 31.040555555),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35322506,Wood Triple D Airport,,Point(-97.194722222 30.379166666),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35322522,Woodbine Airport,,Point(-77.07 39.383436388),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35322536,Woodbridge Airport,,Point(-89.969722222 32.455833333),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35322550,Woodcock Airport,,Point(-86.065 41.070833333),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35322565,Woodcreek Resort Airport,,Point(-98.11723 30.03355),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35322579,Woodcrest Farms Airstrip,,Point(-75.276111111 39.469722222),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35322594,Woodlake Airport,,Point(-98.657222222 36.831666666),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35322609,Woodlake Landing,,Point(-88.648055555 41.64),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35322624,Woodland Airstrip,,Point(-91.037222222 38.911944444),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35322639,Woodleaf Aero Estates Airport,,Point(-97.36726 35.71255),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35322653,Woodley 2 Airport,,Point(-89.656111111 41.519722222),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35322669,Woodley Aerial Spray Airport,,Point(-89.70113 41.53586),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35322685,Woodliff Airpark,,Point(-90.941944444 38.784166666),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35322699,Woodring Airport,,Point(-97.79061 36.3792),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35322715,Woodruff Lake Airport,,Point(-84.984722222 43.553611111),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35322731,Woods Airport,,Point(-95.914166666 29.781619444),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35322747,Woods and Lakes Airpark,,Point(-81.886111111 29.126111111),http://www.wikidata.org/entity/Q30,United States of America,United States,us
http://www.wikidata.org/entity/Q35322763,Woods Nr 2 Airport,,Point(-95.925277777 29.793611111),http://www.wikidata.org/entity/Q30,United States of America,United States,us
